tir_70_180,tight_80_140,tbr_70,tbr_54,tar_180,mean_glucose,sd_glucose,cv_glucose,rmse_110,total_insulin_u,safety_interventions,return,normality_rmse,cohort,method,seed_index,subject_seed,day_seed,runtime_s
100.0,95.15570934256056,0.0,0.0,0.0,106.35682461915157,15.099744839940255,14.197250523424575,15.50761380138046,0.0,0.0,-34.31083520599396,0.0,normal,Normal physiology,22,900374,1000682,0.0948921460003475
99.30795847750863,88.92733564013841,0.0,0.0,0.6920415224913495,110.42362275018208,22.356205365370908,20.24585392923458,22.32151345879061,0.0,0.0,-71.09108401533527,0.0,normal,Normal physiology,23,900391,1000713,0.0972516890001315
97.92387543252596,86.50519031141869,0.0,0.0,2.0761245674740483,107.81549214228504,23.9018318076221,22.169199743649685,23.96023435113217,0.0,0.0,-82.33492511989671,0.0,normal,Normal physiology,24,900408,1000744,0.091920582000057
100.0,92.04152249134948,0.0,0.0,0.0,105.85006801323313,19.91344002394014,18.812874094186327,20.307508481602063,0.0,0.0,-58.84108089478431,0.0,normal,Normal physiology,25,900425,1000775,0.0957932810001693
97.57785467128028,79.23875432525952,0.0,0.0,2.422145328719723,119.67594900504866,24.51316272255434,20.48294826684033,26.31425305514029,0.0,0.0,-99.14713863322828,0.0,normal,Normal physiology,26,900442,1000806,0.0954451030002019
88.23529411764706,72.31833910034602,0.0,0.0,11.76470588235294,130.1075950440871,43.348086525602646,33.317106899804045,47.71655957754897,0.0,0.0,-377.3388380254604,0.0,normal,Normal physiology,27,900459,1000837,0.0944621560001905
97.2318339100346,85.81314878892734,0.0,0.0,2.768166089965398,113.41627965404204,24.52376507599992,21.62279097040185,24.71851531203034,0.0,0.0,-88.15460314193882,0.0,normal,Normal physiology,28,900476,1000868,0.0967086320001726
100.0,95.15570934256056,0.0,0.0,0.0,104.65441644720072,14.14870759805886,13.519455822676186,15.101937138919252,0.0,0.0,-32.4863192910007,0.0,normal,Normal physiology,29,900493,1000899,0.0909574099996461
92.38754325259517,64.3598615916955,0.0,0.0,7.612456747404845,118.23036810101924,34.301421874815325,29.012361566452416,35.21725804972032,39.45004249557599,0.0,-180.10925304244807,19.14351812174598,t1d,Fixed PID,0,900000,1000000,0.1083287189999282
84.77508650519032,75.4325259515571,0.0,0.0,15.22491349480969,129.44339961855349,41.2808600362139,31.891050573348046,45.56598096957278,48.675699669934986,0.0,-330.3909839423093,23.334447075342755,t1d,Fixed PID,1,900017,1000031,0.1192745630000899
79.93079584775087,67.47404844290658,0.0,0.0,20.06920415224913,138.96708024199407,49.878450888956046,35.892278086363234,57.60506131574866,52.20246488199852,0.0,-554.041498995439,38.59914232843223,t1d,Fixed PID,2,900034,1000062,0.1127674079998541
